energy,zenith,azimuth,track_length,dom_hits,reco_quality,time_spread,label
98.08144625715505,1.442197428256816,0.02993088466410808,126.20785458457286,34,0.48526910324169886,93.5275344962302,0
1061.817056976026,1.3891044720369368,2.025739883491463,242.49029867967346,49,0.5899788670994096,140.24207906352464,0
751.2367002916234,2.0841020561109866,4.949211134080731,145.4768232251652,70,0.6319714725789956,82.75532906748288,0
2532.2339611350885,0.680270756820856,2.724316534953114,168.04939146517273,48,0.6087335544567206,96.381052943093,0
365.8987639255088,1.4632742144722957,3.1635186200510574,165.0804429251668,44,0.6904372754661634,107.5374144017365,0
654.8502832066076,1.1276457320522617,1.2664361030574696,169.39277130739123,47,0.5953343756438815,119.60521848904834,0
169.36782373254496,1.487658837981832,4.899535098144294,132.67771277319358,44,0.7200211301791984,100.48545784324398,0
913.376521016073,0.28327794843451126,5.900188690371991,116.32462878651324,36,0.5717824840625154,73.39515043300692,0
3897.1005932502576,2.1834271906753586,4.496262961124983,158.03477549858542,46,0.7062844060024295,102.12102286138371,0
151.3328789738311,1.4844223176816607,5.739993459334458,84.18043736796176,32,0.6358716617099986,46.43509464692043,0
1152.5215348701763,1.5286224872330698,4.105712259437758,175.46286195701228,58,0.6855999103750298,123.01859001394534,0
130176.99689593,1.1600386444954103,4.124346465546559,226.8667735604771,106,0.703527325061144,124.19463566441907,1
104.64733986962524,1.4371568530728545,4.023447562692214,79.65830026721424,19,0.4763611723483836,54.56526730011172,0
508.3595682655406,1.850426111633018,5.418347487668715,130.03611655429344,51,0.7808757686608119,90.80340194284393,0
4722.791449775148,1.312545163263897,0.6259649818427845,217.9080476694559,63,0.6863508287053808,131.74145602169605,0
1119.5603421930714,0.7118305258534949,0.7375695808039596,109.2204875702754,52,0.7127086689512334,83.25629071764367,0
607.5655310954428,1.839364318258696,3.3500411262070022,144.74795285559134,45,0.5901127533889251,86.65175320109003,0
1718.596173132341,0.5937463635330488,2.989020073635642,211.82698043748883,60,0.6366967049576964,98.00729007323125,0
954.2112247119768,1.4912370549950946,2.401653695521128,110.91116636018423,60,0.6029504052834691,68.54069271876476,0
5755.611704141801,2.3944087935472953,4.005377680131622,196.01682101737399,67,0.8772559746433909,98.2953098718699,1
222.07388224981176,1.126178359258226,2.338951325234682,164.17595259337298,36,0.5930948976337144,125.02027499204297,0
949.8780911436116,0.9247533093967919,5.104098942744821,213.33632653828766,61,0.6702915864517653,122.28097995378788,0
2940.127924211381,1.4017847063017044,0.42057102532645796,171.54628208787815,53,0.4799391133192378,125.47254987037569,0
2239.0139521337114,0.5326867292366196,2.0617764083308527,221.47119744988,60,0.6210889921664229,123.51573311638055,0
94.157782574461,1.130744276305157,1.795236417895746,141.65801264368062,48,0.6282361264732584,71.22241102913608,0
320.73491700243324,1.06940757761726,5.072637657264479,183.67528024188263,49,0.5315272610009495,121.09796450495361,0
1353.5167343756082,2.473819858655764,0.5872123566695275,179.09996448064726,62,0.684059733359839,116.84393427002294,0
2265.2309096953672,0.8082252523154941,5.7289882908272975,193.93668198007612,72,0.8235546920881621,118.46309423255357,0
637.1759409577834,0.31604417095450865,1.3134088548354348,184.2633541889963,46,0.6162422816446032,99.78589193361053,0
704.7009862914362,1.264865721923532,2.641761766307785,199.0832503722441,61,0.7415817813641511,108.01317971523527,0
17550.464606575657,1.9701125796732852,0.6842133949421462,228.0492433228299,84,0.7091192523468451,105.15635361140201,1
1337.94524498784,0.6975323578069222,1.5677255683293305,180.22759098473693,59,0.6481385102121213,86.87115757616552,0
3329.1433500580724,1.3806890929885784,0.2015060400325846,195.02938166409277,67,0.5092663823208536,118.09273470670047,1
814.2764125996582,1.1901197330068962,0.45193895994359423,132.0305332685801,51,0.7172011985108817,89.0632223204081,0
63.49029247788888,1.879604797512783,2.216062951096501,167.13105853306052,30,0.6608846785111693,109.26855786639408,0
1626.4772454108588,1.348383539901668,1.2253120618661737,242.80151107529855,45,0.7808778638936668,140.34611226725386,0
19307.26213094217,2.179362871220537,1.8474186838141167,203.97759691008062,76,0.372480948626289,116.72713983035884,1
625.4293277028897,1.5229091653245912,0.8133859320617631,197.04291264687123,34,0.6620406321705115,134.298308619868,0
516.8967776962464,1.3036754796923034,0.4228852245534527,107.2791230177778,31,0.669819957063346,66.81486180802553,0
1662.190346489309,0.45572075725596484,3.364227019681043,190.95159503540515,71,0.6943848453132524,104.90085363814572,0
671.6413246250742,1.2656774117941012,5.50819599428362,225.98930667155463,57,0.5988572363296821,138.57639065424814,0
2070.737017084711,1.7516880810015896,3.011291594741533,174.72763015843293,62,0.5226292655750157,135.1599786007405,0
500.95127654422265,0.8302474005152899,1.6028099697239535,211.3530142590496,64,0.5028183001269269,108.2615646327497,0
1465.6575351871622,1.2920644169943103,5.52683238719081,176.4478544978592,57,0.6366381190900187,130.87269950679828,0
961.2529471433248,1.1898602745834335,4.183523182262423,210.52606900636172,55,0.6736564572636156,107.64895528046144,0
863.8712031638936,0.8164016395291067,6.071933870468611,146.72703382545689,48,0.7107996154956514,74.28083444957713,0
126.21559753427941,0.26926381837207125,0.04986204405396459,118.287097259325,53,0.6360539124403566,111.26071041784598,0
958.7649960600504,0.9154003316620711,0.10833700713671308,163.73115547893988,61,0.7249177691599009,90.89504564074208,0
908.0618389997652,1.645641107370925,2.9243772439498215,196.03339304757466,73,0.7596260145663272,108.92742984051351,0
1922.0222333956367,0.4852318567945252,5.085308356632083,172.83094016964696,57,0.6062629482391451,106.63293230228501,0
801.9629685755515,1.2406409706770176,3.877899230110503,187.09188459790624,42,0.8382111379875289,118.63157161294636,0
276.58356676628676,1.1430939599609276,0.04419241149337784,194.12818121666137,49,0.6403449887870737,102.67669792174095,0
2782.2812691242225,1.2531024992415651,5.462267367831195,252.82309339950433,33,0.6846258368112758,150.78910872487913,0
200.59941165694508,2.638018207115164,1.343639539436262,219.98967731188736,42,0.38712547843102796,113.38147376164227,0
1524.4731625378208,0.1113928099970003,1.4306940248774518,195.52167675694838,63,0.5028006872594671,112.57801933854195,0
1440.342667590875,0.3485912142039288,6.193324238029929,189.74113721630928,58,0.8228629427288117,137.09637068076532,0
3334.1892261336184,1.9508269056869092,2.725252859684655,173.95584713622853,50,0.7149442773471175,105.85286413497718,0
6514.858291766396,1.2299286346076959,3.936952076948152,269.6911640087525,54,0.6783509575780623,137.95641890428712,1
4101.158270223778,1.7142230228062079,0.2926427643102306,147.39665416532333,71,0.6261100184298316,65.24188294644608,1
859.0322515267115,1.7298434498832669,5.63579983142398,190.3118845756315,47,0.48293054930236456,140.30144537563623,0
224.5412034898569,0.7569754018652106,0.17946821295444307,158.34443178192083,50,0.5601286969236321,114.23357660816717,0
275.6339930550509,0.7852680336884046,0.023956473973724142,181.76646001800552,40,0.5948403187935037,93.53284974823663,0
228.64527080574038,0.4552953895341594,0.10730264830403471,116.15635928151579,54,0.45281589838326197,73.72943190662386,0
554.2011393200631,0.6689367256223357,0.7802477817330621,133.53095159745502,53,0.5990116275666006,96.28964141394988,0
439.0500372470692,1.6972479720113078,5.601056943392019,192.45369270896913,53,0.7028888380926333,123.34231485686901,0
2971.104727317805,1.3396129157070937,3.4982634148053657,187.99168665436753,67,0.7475976900644496,123.60688416397683,0
2728.151309731864,1.435793468766264,5.722649184603575,207.99510364890017,44,0.6915688424787928,116.07407980473829,0
969.1101524145921,0.5829356917980775,4.386812942828422,197.1866687164443,38,0.8765844163387844,128.30792706948156,0
223.4549391314558,1.1534010529565226,5.6652437427256865,170.05441410267352,38,0.5992056918222961,99.7269976683086,0
1554.0233970352665,1.2408950271265455,6.113846867070155,224.14768771890664,53,0.5329001245316782,119.99130549093235,0
231.79001128336913,1.4715928563008847,6.063308672567692,197.8508059586066,48,0.709136796062831,127.43803613824963,0
312.80176751328287,0.21597578685820917,5.9882123852214395,163.8209050758488,38,0.6780311636590937,104.84305609975962,0
1095.1109304712186,0.0,3.578832262620778,194.42418966778646,38,0.683753070571321,108.62250435593411,0
1067.2488667773898,1.235697762429986,6.253547498787101,211.95422867802986,47,0.676658566304314,116.6290281341441,0
166.39633125681914,1.0738140115666495,2.5924723361981465,157.01609073484522,45,0.5684202310444442,113.80226462349162,0
641.1979462579285,0.8594574414282692,1.0414508823514803,167.3196901345154,64,0.608488067636301,104.55337839907907,0
166.82286200565017,1.4323259787571005,6.031785757773361,123.86934564499764,39,0.5633326821818978,62.21785492257669,0
666.9218517122139,0.47784712708208144,1.950433972581033,159.75873629580403,56,0.7285776026250976,96.25106311263228,0
857.7476028283593,0.8641756622886678,2.0113686891653875,147.65252485285902,54,0.5165902416608954,77.39183437436466,0
2113.123576086725,0.040015470711340706,1.7964002768501075,178.5373037742784,39,0.7287799920394143,101.88434539431199,0
1237.622179005944,0.9309522476588021,3.9051968328567583,173.19564655242877,51,0.5421508205524036,95.22552773526643,0
838.8073050012168,1.551980430921264,5.3085256575904705,178.48951212295887,62,0.7477826255998068,112.35459917546997,0
651.7504904887168,2.1851145628587756,1.78800321190628,186.97209448920373,46,0.6117108294508181,142.79232126501446,0
701.2689740199877,1.0868428020588992,4.9343551816510205,155.41325172416813,61,0.5743497337047555,74.71015057038952,0
423.04021599102776,0.17653205134702454,5.423579726452743,135.15774482119406,51,0.48583818371898807,75.79174053517958,0
1436.0467196999023,1.092890253619509,1.7452383479921154,164.12730726437826,61,0.6942182136664382,100.78219786325825,0
78.24948992312146,1.106112643937352,5.796612371976155,114.08236635180953,35,0.6313995168831006,77.63856166760807,0
56.877958741785335,1.6928293000393198,1.8879298068014951,141.16525487314584,40,0.4957824319139188,90.49073081781667,0
541.3911803328422,1.40980808418503,1.963826179225434,121.50533624568726,45,0.5938661039942121,113.40506076142162,0
2178.258877548401,0.6698427642549496,1.651849318772544,220.3947050098164,53,0.6963507857553107,123.9873859859082,0
490.8008415832986,1.7974748281785287,5.918531890274381,145.0674888550745,38,0.6112172104825453,83.7628651773676,0
218.4434253632846,0.39980817185759787,3.3955294247516896,98.30136001939701,49,0.4841962521697185,66.31123481702704,0
159.0815117307154,2.02553230227569,1.986394861659245,153.31905360862683,27,0.6277700286979111,105.27849148954876,0
336.48369095073133,1.9050362827999257,5.761062358349515,155.50681667542855,27,0.7168281524931884,65.47944542143756,0
78.20883807658542,0.5136266286636489,3.596455101718467,150.5752725504429,43,0.6978803081306685,92.97654937942373,0
114506.33115148719,1.0452996758253699,1.3832022593548552,208.48872358040265,79,0.7172693887179517,114.72880300328956,1
296.5043197683836,1.5976296869380842,2.899145380273956,167.18867853534732,58,0.7788884065992557,109.42239621467661,0
13738.367026402595,1.2004021191955623,4.330977129140195,269.07009919114415,77,0.7213072321098869,141.27934892520486,1
2357.4497762981146,2.2923144775003474,5.654421628146251,136.7647166932835,68,0.5162872784748932,97.64210002658106,1
1292.4793402710875,1.6168785302664088,1.9309349705141776,185.75677784353826,41,0.7445537322742077,99.68368085235768,0
253915.3380392898,0.432743028512284,4.130070757441743,318.5985860924719,103,0.7555093425813528,177.1564347547183,1
132.61529635764515,0.7851339951135268,3.307026059853694,141.00437547363663,33,0.6145057298539632,67.17370236845451,0
352.99553064366995,1.1125340601246683,0.4312337793703593,161.2735505395118,38,0.6767523732827727,89.78756678097552,0
274.99645402301815,1.1311579495007567,0.3949522947878281,94.24364080198525,46,0.631596354044272,27.92533327991989,0
84758.55940095219,1.6825648233939416,4.350615915561752,215.63181786576018,89,0.7880906646669013,149.9456554602497,1
566.2276385973647,1.518027314576914,2.984022172059929,167.08060392771756,72,0.6384220754395162,110.70631181219039,0
117.56613803094346,1.1467968265180903,0.482360771862568,113.87045825572085,35,0.5190859399917671,86.91853603778,0
2014.1206518109118,1.6482590348425756,4.373428130764937,165.1391762943976,62,0.7634350445808397,105.35274810934848,0
849.2140684329046,1.5606768920375098,5.690528719230176,174.85981078034226,50,0.7095010399680276,84.60616010350434,0
1949.240440299298,1.2009515389327803,0.8402750731711108,170.514475254865,64,0.42511229412477664,88.08473826669672,0
1147.845985347445,2.7539708870140904,3.549228437277,142.07198383147875,61,0.7021626445517706,93.47962240370741,0
836.6607026756402,1.4479541324353025,0.6933529301390061,130.62661534567715,55,0.6763264553361457,95.86745296144076,0
7032.370320405289,2.7362476323951053,4.898065456151601,165.56773527365738,58,0.7054789224878186,68.91847285585075,1
1289.7505040813849,0.6011386671139172,6.193447474090774,158.61686760932326,35,0.7577992218796619,94.99885234027663,0
5368.495643881957,0.5052228499645051,5.803707315206657,205.1849890747938,59,0.7584263278817099,99.80819498699398,0
15582.735606131111,1.0770793096005193,2.5740942388212056,213.87893895966027,61,0.6420119207581532,96.27119033209001,1
32747.4584132861,0.5096670739021238,5.304940477845663,238.88594255457292,76,0.8988316311841287,144.9241845149735,1
5756.376010885139,1.4635455689381769,4.806570914654678,210.38072393861657,73,0.7213676736887822,115.86294434227574,0
1081.0617351859419,1.7933730156607384,4.148432337884195,161.83225199276745,53,0.626541086405519,114.54548622387762,0
237.42497625682927,0.9275341783047821,1.1401433895799846,150.11103633817356,52,0.6429196460959363,88.28913790174323,0
15995.411384997078,1.8290554542871877,3.893539876069876,207.75752432599,77,0.6758376993801526,125.87217703533138,1
156.79452422629203,0.8603270320932366,5.92919069773945,101.38597120791987,31,0.5110890202204375,43.74340339692535,0
551.6517965555967,1.3760914333534626,3.3574097948956108,193.4810685437176,49,0.5255776225721536,114.5863712146096,0
1744.4975418661559,1.399449723049353,4.935024187709496,217.06978478529692,69,0.5514175416550491,131.68167783813988,0
289.94349796192483,0.840916334077058,4.828023796577571,121.74759984679783,29,0.6760004908166117,76.44236065848425,0
2621.436066611639,1.7748326178245268,3.177131522804869,158.39614449652143,65,0.7071463713037962,109.73019202608015,1
1416.8529104692027,0.5558944655854076,4.566299262871642,170.53905233656792,70,0.6609625689007675,111.86741857163747,0
498.6602133152078,1.7170099571336286,2.991120878704221,189.83001412905418,55,0.7543075978939026,90.1168948191,0
755.9166018970656,1.1366301473733562,4.323513888896257,211.42841711769086,60,0.6543569868593707,113.96441487487513,0
651.8435281557887,1.5386391829197148,0.4425013160114385,160.5799567819801,41,0.5911114818827434,79.24615479789225,0
